id,key,lang,url
d0d67c43-f25a-4fcc-8a16-3cff27031af8,safa_5,ms,https://coaqrsapnpyutsxflsru.supabase.co/storage/v1/object/public/audio%20MS/MS%20Safa%205.mp3
d27bfb9f-e26e-4004-9c6f-c23d4d103b94,tawaf_3,ms,https://coaqrsapnpyutsxflsru.supabase.co/storage/v1/object/public/audio%20MS/MS%20Tawaf%203.mp3
d2bbeddc-bb9c-418e-8df7-9770a1394282,pray,id,https://coaqrsapnpyutsxflsru.supabase.co/storage/v1/object/public/audio%20Id/ID%20Pray.mp3
d3f7f9ab-51c1-4cf3-8447-eef4250f10a0,tawaf_4,kk,https://coaqrsapnpyutsxflsru.supabase.co/storage/v1/object/public/audio%20UZ/KZ%20Tawaf%204.mp3
d4111659-2729-49b6-b499-cff78e568d6f,safa_7,ms,https://coaqrsapnpyutsxflsru.supabase.co/storage/v1/object/public/audio%20MS/MS%20Safa%207.mp3
d6bccd61-8332-4975-bb35-52a6f2c30057,safa_dua,ms,https://coaqrsapnpyutsxflsru.supabase.co/storage/v1/object/public/audio%20MS/MS%20Safa%20Dua.mp3
d6c47304-cb26-44ce-bf06-7ed727f0b36e,zam_zam,tr,https://coaqrsapnpyutsxflsru.supabase.co/storage/v1/object/public/audio%20TR/TR%20Zam%20Zam.mp3
d83ba2a9-3bf8-4deb-bcae-95fa0a83c550,safa_6,id,https://coaqrsapnpyutsxflsru.supabase.co/storage/v1/object/public/audio%20Id/ID%20Safa%206.mp3
dcfbb1bc-0b5b-4126-8582-52cd2d31a6a1,safa_1,en,https://coaqrsapnpyutsxflsru.supabase.co/storage/v1/object/public/audio%20EN/EN%20Safa%201.mp3
dd19f769-06e8-495c-be96-89211e4cc754,zam_zam,kk,https://coaqrsapnpyutsxflsru.supabase.co/storage/v1/object/public/audio%20UZ/KZ%20Zam%20Zam.mp3
dec2ee7e-bb94-413e-a6db-c32ef277b010,safa_7,ar,https://coaqrsapnpyutsxflsru.supabase.co/storage/v1/object/public/audio%20AR/AR%20Safa%207.mp3
e4fde8f0-cde4-441e-b831-33d6cf21ca86,tawaf_5,bn,https://coaqrsapnpyutsxflsru.supabase.co/storage/v1/object/public/audio%20BN/BN%20Tawaf%205.mp3
e66907f1-e78d-4142-a4b3-df423b534982,safa_2,ms,https://coaqrsapnpyutsxflsru.supabase.co/storage/v1/object/public/audio%20MS/MS%20Safa%202.mp3
e724f097-661f-4ba7-9cd4-22909ae12ca6,safa_go,tr,https://coaqrsapnpyutsxflsru.supabase.co/storage/v1/object/public/audio%20TR/TR%20Safa%20Go.mp3
e72767ef-da28-42ae-92b6-1152cb582653,safa_1,uz,https://coaqrsapnpyutsxflsru.supabase.co/storage/v1/object/public/audio%20UZZ/UZ%20Safa%201.mp3
e93f74a8-8580-4c8e-bc7b-008ee3286102,safa_3,bn,https://coaqrsapnpyutsxflsru.supabase.co/storage/v1/object/public/audio%20BN/BN%20Safa%203.mp3
eaeb2e61-bbcc-439c-80f9-20045bfb9482,safa_2,tr,https://coaqrsapnpyutsxflsru.supabase.co/storage/v1/object/public/audio%20TR/TR%20Safa%202.mp3
eb96a8cd-fc26-458b-bac6-986b786bb040,safa_1,kk,https://coaqrsapnpyutsxflsru.supabase.co/storage/v1/object/public/audio%20UZ/KZ%20Safa%201.mp3
ec4f5f5e-ed5b-4834-83f5-9a121faa3503,tawaf_3,ar,https://coaqrsapnpyutsxflsru.supabase.co/storage/v1/object/public/audio%20AR/AR%20Tawaf%203.mp3
ec7fd6e4-30e1-4614-a65d-aa4f0cd66db4,safa_dua,uz,https://coaqrsapnpyutsxflsru.supabase.co/storage/v1/object/public/audio%20UZZ/UZ%20Safa%20Dua.mp3
ecd71797-7d7f-4834-a439-3f92740119c6,tawaf_2,ms,https://coaqrsapnpyutsxflsru.supabase.co/storage/v1/object/public/audio%20MS/MS%20Tawaf%202.mp3
ee168b50-05d9-4e9d-84d8-e895461a9a37,safa_6,ru,https://coaqrsapnpyutsxflsru.supabase.co/storage/v1/object/public/audio/ru_safa_6.mp3
f143fc13-c977-45a6-a26d-c3cb0083b561,safa_go,en,https://coaqrsapnpyutsxflsru.supabase.co/storage/v1/object/public/audio%20EN/EN%20Safa%20Go.mp3
f3fdffe5-feb6-4bfb-962a-63695567249f,tawaf_3,ru,https://coaqrsapnpyutsxflsru.supabase.co/storage/v1/object/public/audio/ru_tawaf_3.mp3
f543fc64-6761-4ac1-a318-1a1ab3938bd8,tawaf_7,kk,https://coaqrsapnpyutsxflsru.supabase.co/storage/v1/object/public/audio%20UZ/KZ%20Tawaf%207.mp3
f79114ac-96b2-4720-b988-2bfb91e731bb,zam_zam,ar,https://coaqrsapnpyutsxflsru.supabase.co/storage/v1/object/public/audio%20AR/AR%20Zam%20Zam.mp3
f812ba3e-88db-4252-87f0-fc81537e8ea5,tawaf_start,ms,https://coaqrsapnpyutsxflsru.supabase.co/storage/v1/object/public/audio%20MS/MS%20Start.mp3
f90ade53-d865-48da-bd46-4fda0ebb61d1,safa_dua,bn,https://coaqrsapnpyutsxflsru.supabase.co/storage/v1/object/public/audio%20BN/BN%20Safa%20Dua.mp3
fafac94f-9662-4112-9d64-a51ae1550e61,tawaf_2,en,https://coaqrsapnpyutsxflsru.supabase.co/storage/v1/object/public/audio%20EN/en_tawaf_2.mp3
fb96c8ca-4ec0-45d6-8453-66d815b4af6a,safa_4,ru,https://coaqrsapnpyutsxflsru.supabase.co/storage/v1/object/public/audio/ru_safa_4.mp3
fc4471fc-6236-4d4c-a16d-70d32fbd9faa,tawaf_start,tr,https://coaqrsapnpyutsxflsru.supabase.co/storage/v1/object/public/audio%20TR/TR%20Start.mp3
fc678152-6ead-499d-a009-2139c88dbed0,safa_go,ru,https://coaqrsapnpyutsxflsru.supabase.co/storage/v1/object/public/audio/ru_safa_go.mp3
